CAEMP25N Total full-time and part-time employment by NAICS industry 1/
CAEMP25N Total full-time and part-time employment by NAICS industry 1/
Metropolitan Statistical Area
GeoFips,GeoName,LineCode,Description,2012
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",(D)
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",300,"      Utilities",(D)
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",400,"      Construction",23592
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",500,"      Manufacturing",53489
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",600,"      Wholesale trade",(D)
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",700,"      Retail trade",49480
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",800,"      Transportation and warehousing",13201
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",900,"      Information",8692
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",1000,"      Finance and insurance",18434
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",18625
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",(D)
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",(D)
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",49268
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",1500,"      Educational services",(D)
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",1600,"      Health care and social assistance",(D)
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",8751
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",1800,"      Accommodation and food services",34524
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",27263
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",2000,"    Government and government enterprises",57198
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",2001,"      Federal civilian",2432
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",2002,"      Military",3553
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",2010,"      State and local",51213
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",2011,"        State government",(D)
24860,"Greenville-Anderson, SC (Metropolitan Statistical Area)",2012,"        Local government",(D)
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",,Employment by place of work,
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",10,Total employment (number of jobs),212589
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",,By type,
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",20,"  Wage and salary employment",170553
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",40,"  Proprietors employment",42036
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",50,"    Farm proprietors employment",1078
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",40958
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",,By industry,
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",70,"  Farm employment",1267
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",80,"  Nonfarm employment",211322
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",90,"    Private nonfarm employment",165532
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",(D)
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",(D)
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",300,"      Utilities",1592
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",400,"      Construction",14200
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",500,"      Manufacturing",19438
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",600,"      Wholesale trade",2791
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",700,"      Retail trade",21324
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",800,"      Transportation and warehousing",4812
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",900,"      Information",1890
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",1000,"      Finance and insurance",6074
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",6937
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",9159
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",(D)
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",(D)
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",1500,"      Educational services",(D)
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",1600,"      Health care and social assistance",(D)
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",(D)
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",1800,"      Accommodation and food services",(D)
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",11698
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",2000,"    Government and government enterprises",45790
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",2001,"      Federal civilian",9017
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",2002,"      Military",11647
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",2010,"      State and local",25126
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",2011,"        State government",2728
25060,"Gulfport-Biloxi, MS (Metropolitan Statistical Area)",2012,"        Local government",22398
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",,Employment by place of work,
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",10,Total employment (number of jobs),132926
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",,By type,
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",20,"  Wage and salary employment",107121
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",40,"  Proprietors employment",25805
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",50,"    Farm proprietors employment",1585
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",24220
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",,By industry,
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",70,"  Farm employment",2124
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",80,"  Nonfarm employment",130802
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",90,"    Private nonfarm employment",110747
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",(D)
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",(D)
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",300,"      Utilities",(D)
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",400,"      Construction",(D)
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",500,"      Manufacturing",8482
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",600,"      Wholesale trade",4254
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",700,"      Retail trade",18177
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",800,"      Transportation and warehousing",(D)
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",900,"      Information",2630
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",1000,"      Finance and insurance",8871
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",4745
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",5570
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",(D)
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",(D)
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",1500,"      Educational services",1472
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",1600,"      Health care and social assistance",16597
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",2580
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",1800,"      Accommodation and food services",9100
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",6702
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",2000,"    Government and government enterprises",20055
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",2001,"      Federal civilian",4524
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",2002,"      Military",1150
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",2010,"      State and local",14381
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",2011,"        State government",3728
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",2012,"        Local government",10653
25220,"Hammond, LA (Metropolitan Statistical Area)",,Employment by place of work,
25220,"Hammond, LA (Metropolitan Statistical Area)",10,Total employment (number of jobs),60275
25220,"Hammond, LA (Metropolitan Statistical Area)",,By type,
25220,"Hammond, LA (Metropolitan Statistical Area)",20,"  Wage and salary employment",45397
25220,"Hammond, LA (Metropolitan Statistical Area)",40,"  Proprietors employment",14878
25220,"Hammond, LA (Metropolitan Statistical Area)",50,"    Farm proprietors employment",928
25220,"Hammond, LA (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",13950
25220,"Hammond, LA (Metropolitan Statistical Area)",,By industry,
25220,"Hammond, LA (Metropolitan Statistical Area)",70,"  Farm employment",1166
25220,"Hammond, LA (Metropolitan Statistical Area)",80,"  Nonfarm employment",59109
25220,"Hammond, LA (Metropolitan Statistical Area)",90,"    Private nonfarm employment",47456
25220,"Hammond, LA (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",275
25220,"Hammond, LA (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",270
25220,"Hammond, LA (Metropolitan Statistical Area)",300,"      Utilities",293
25220,"Hammond, LA (Metropolitan Statistical Area)",400,"      Construction",3180
25220,"Hammond, LA (Metropolitan Statistical Area)",500,"      Manufacturing",2792
25220,"Hammond, LA (Metropolitan Statistical Area)",600,"      Wholesale trade",2138
25220,"Hammond, LA (Metropolitan Statistical Area)",700,"      Retail trade",7542
25220,"Hammond, LA (Metropolitan Statistical Area)",800,"      Transportation and warehousing",2672
25220,"Hammond, LA (Metropolitan Statistical Area)",900,"      Information",464
25220,"Hammond, LA (Metropolitan Statistical Area)",1000,"      Finance and insurance",2393
25220,"Hammond, LA (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",2141
25220,"Hammond, LA (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",1947
25220,"Hammond, LA (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",322
25220,"Hammond, LA (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",3461
25220,"Hammond, LA (Metropolitan Statistical Area)",1500,"      Educational services",869
25220,"Hammond, LA (Metropolitan Statistical Area)",1600,"      Health care and social assistance",7058
25220,"Hammond, LA (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",818
25220,"Hammond, LA (Metropolitan Statistical Area)",1800,"      Accommodation and food services",4555
25220,"Hammond, LA (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",4266
25220,"Hammond, LA (Metropolitan Statistical Area)",2000,"    Government and government enterprises",11653
25220,"Hammond, LA (Metropolitan Statistical Area)",2001,"      Federal civilian",312
25220,"Hammond, LA (Metropolitan Statistical Area)",2002,"      Military",569
25220,"Hammond, LA (Metropolitan Statistical Area)",2010,"      State and local",10772
25220,"Hammond, LA (Metropolitan Statistical Area)",2011,"        State government",3598
25220,"Hammond, LA (Metropolitan Statistical Area)",2012,"        Local government",7174
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",,Employment by place of work,
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",10,Total employment (number of jobs),56739
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",,By type,
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",20,"  Wage and salary employment",48955
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",40,"  Proprietors employment",7784
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",50,"    Farm proprietors employment",869
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",6915
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",,By industry,
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",70,"  Farm employment",3921
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",80,"  Nonfarm employment",52818
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",90,"    Private nonfarm employment",33219
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",2736
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",22
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",300,"      Utilities",90
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",400,"      Construction",1223
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",500,"      Manufacturing",4570
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",600,"      Wholesale trade",770
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",700,"      Retail trade",5021
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",800,"      Transportation and warehousing",1180
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",900,"      Information",248
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",1000,"      Finance and insurance",1093
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",1288
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",1277
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",147
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",1182
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",1500,"      Educational services",445
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",1600,"      Health care and social assistance",6313
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",410
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",1800,"      Accommodation and food services",2828
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",2376
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",2000,"    Government and government enterprises",19599
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",2001,"      Federal civilian",1187
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",2002,"      Military",5180
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",2010,"      State and local",13232
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",2011,"        State government",5802
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",2012,"        Local government",7430
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",,Employment by place of work,
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",10,Total employment (number of jobs),393306
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",,By type,
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",20,"  Wage and salary employment",331531
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",40,"  Proprietors employment",61775
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",50,"    Farm proprietors employment",2843
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",58932
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",,By industry,
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",70,"  Farm employment",3749
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",80,"  Nonfarm employment",389557
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",90,"    Private nonfarm employment",325010
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",(D)
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",(D)
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",300,"      Utilities",(D)
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",400,"      Construction",16414
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",500,"      Manufacturing",21435
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",600,"      Wholesale trade",(D)
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",700,"      Retail trade",39110
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",800,"      Transportation and warehousing",22936
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",900,"      Information",5822
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",1000,"      Finance and insurance",26662
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",11599
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",21924
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",(D)
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",(D)
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",1500,"      Educational services",9431
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",1600,"      Health care and social assistance",46007
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",10948
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",1800,"      Accommodation and food services",24788
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",20834
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",2000,"    Government and government enterprises",64547
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",2001,"      Federal civilian",7635
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",2002,"      Military",2240
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",2010,"      State and local",54672
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",2011,"        State government",34545
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",2012,"        Local government",20127
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",,Employment by place of work,
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",10,Total employment (number of jobs),79301
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",,By type,
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",20,"  Wage and salary employment",63733
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",40,"  Proprietors employment",15568
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",50,"    Farm proprietors employment",1646
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",60,"    Nonfarm proprietors employment 2/",13922
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",,By industry,
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",70,"  Farm employment",2461
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",80,"  Nonfarm employment",76840
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",90,"    Private nonfarm employment",65622
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",100,"      Forestry, fishing, and related activities",(D)
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",200,"      Mining, quarrying, and oil and gas extraction",(D)
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",300,"      Utilities",43
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",400,"      Construction",4740
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",500,"      Manufacturing",10784
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",600,"      Wholesale trade",2533
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",700,"      Retail trade",8929
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",800,"      Transportation and warehousing",3280
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",900,"      Information",1524
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",1000,"      Finance and insurance",2228
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",1100,"      Real estate and rental and leasing",3386
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",1200,"      Professional, scientific, and technical services",2733
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",1300,"      Management of companies and enterprises",379
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",1400,"      Administrative and support and waste management and remediation services",2896
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",1500,"      Educational services",1656
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",1600,"      Health care and social assistance",7565
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",1700,"      Arts, entertainment, and recreation",1466
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",1800,"      Accommodation and food services",7079
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",1900,"      Other services (except government and government enterprises)",3836
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",2000,"    Government and government enterprises",11218
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",2001,"      Federal civilian",343
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",2002,"      Military",381
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",2010,"      State and local",10494
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",2011,"        State government",(D)
25500,"Harrisonburg, VA (Metropolitan Statistical Area) *",2012,"        Local government",(D)
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",,Employment by place of work,
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",10,Total employment (number of jobs),791456
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",,By type,
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",20,"  Wage and salary employment",639315
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",40,"  Proprietors employment",152141
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",50,"    Farm proprietors employment",1722
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",150419
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",,By industry,
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",70,"  Farm employment",3982
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",80,"  Nonfarm employment",787474
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",90,"    Private nonfarm employment",686519
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",(D)
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",200,"      Mining, quarrying, and oil and gas extraction",(D)
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",300,"      Utilities",(D)
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",400,"      Construction",34452
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",500,"      Manufacturing",69554
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",600,"      Wholesale trade",(D)
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",700,"      Retail trade",74970
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",800,"      Transportation and warehousing",20997
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",900,"      Information",13777
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",1000,"      Finance and insurance",84106
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",1100,"      Real estate and rental and leasing",33625
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",1200,"      Professional, scientific, and technical services",52651
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",1300,"      Management of companies and enterprises",10458
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",1400,"      Administrative and support and waste management and remediation services",40105
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",1500,"      Educational services",20015
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",1600,"      Health care and social assistance",103419
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",1700,"      Arts, entertainment, and recreation",16140
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",1800,"      Accommodation and food services",45817
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",1900,"      Other services (except government and government enterprises)",36382
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",2000,"    Government and government enterprises",100955
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",2001,"      Federal civilian",6021
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",2002,"      Military",2402
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",2010,"      State and local",92532
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",2011,"        State government",(D)
25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)",2012,"        Local government",(D)
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",,Employment by place of work,
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",10,Total employment (number of jobs),88382
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",,By type,
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",20,"  Wage and salary employment",68467
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",40,"  Proprietors employment",19915
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",50,"    Farm proprietors employment",1373
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",60,"    Nonfarm proprietors employment 2/",18542
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",,By industry,
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",70,"  Farm employment",1615
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",80,"  Nonfarm employment",86767
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",90,"    Private nonfarm employment",69416
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",100,"      Forestry, fishing, and related activities",759
